,0
1003,-1.1129999762956821
1004,-1.1043046639808722
1005,-1.0870499036061716
1006,-1.0870499036061716
1007,-1.0870499036061716
1008,-1.0870499036061716
1009,-1.0870499036061716
1010,-1.0870499036061716
1011,-1.0870499036061716
1012,-1.0870499036061716
1013,-1.0870499036061716
1014,-1.0870499036061716
1015,-1.0785573262342474
1016,-1.0785573262342474
1017,-1.0785573262342474
1018,-1.0785573262342474
1019,-1.0785573262342474
1020,-1.0785573262342474
1021,-1.0785573262342474
1022,-1.0785573262342474
1023,-1.0785573262342474
1024,-1.0785573262342474
1025,-1.0785573262342474
1026,-1.0785573262342474
1027,-1.0785573262342474
1028,-1.0785573262342474
1029,-1.0785573262342474
1030,-1.0785573262342474
1031,-1.0785573262342474
1032,-1.0785573262342474
1033,-1.0785573262342474
1034,-1.0785573262342474
1035,-1.0785573262342474
1036,-1.0785573262342474
1037,-1.0785573262342474
1038,-1.0785573262342474
1039,-1.0785573262342474
1040,-1.0701310971230424
1041,-1.053410298730495
1042,-0.9875721550598394
